PM2.5,PM10,CO,O3,NO2,SO2,NO,NOx,AQI_Bucket,City
15.64,40.1,1.95,5.29,5.24,9.55,7.09,10.44,Moderate,Brajrajnagar
22.3,68.21,1.99,4.15,10.74,9.46,7.67,9.9,Moderate,Brajrajnagar
34.26,78.19,2.04,4.84,11.38,10.41,8.39,12.63,Moderate,Brajrajnagar
35.88,83.06,1.84,4.26,8.73,8.76,6.86,7.96,Moderate,Brajrajnagar
23.5,52.79,1.5,5.41,9.36,8.21,4.05,4.6,Moderate,Brajrajnagar
13.3,39.83,0.0,30.84,21.69,9.16,9.89,0.0,Good,Brajrajnagar
19.4,38.72,1.24,4.05,4.85,8.77,6.75,5.71,Satisfactory,Brajrajnagar
16.66,33.48,1.91,3.75,6.28,8.67,5.66,7.84,Moderate,Brajrajnagar
15.27,30.81,2.01,3.71,5.87,9.07,7.74,9.85,Moderate,Brajrajnagar
14.78,32.14,2.02,3.78,8.3,9.04,3.87,6.66,Moderate,Brajrajnagar
16.93,27.1,1.9,5.1,13.28,9.56,12.88,13.6,Moderate,Brajrajnagar
26.05,39.9,2.14,4.98,8.81,9.2,4.19,7.52,Moderate,Brajrajnagar
32.16,96.99,2.17,4.86,8.45,9.12,6.9,10.88,Moderate,Brajrajnagar
28.96,66.56,2.07,4.96,15.17,9.24,3.88,7.4,Moderate,Brajrajnagar
27.41,74.47,2.03,5.22,10.3,9.1,2.14,7.09,Moderate,Brajrajnagar
34.76,90.57,2.17,5.14,8.36,8.54,8.59,12.4,Moderate,Brajrajnagar
30.55,61.86,2.06,5.55,7.86,8.36,8.17,9.76,Moderate,Brajrajnagar
25.13,46.13,2.09,6.29,9.91,8.5,7.41,9.33,Moderate,Brajrajnagar
25.41,45.92,1.68,4.26,8.59,8.64,2.74,6.44,Moderate,Brajrajnagar
55.0,76.23,1.6,5.22,11.6,8.69,21.03,19.13,Moderate,Brajrajnagar
26.48,63.49,0.0,30.84,21.69,9.16,9.89,0.0,Satisfactory,Brajrajnagar
32.77,72.72,1.1,6.51,11.04,9.77,3.0,4.46,Satisfactory,Brajrajnagar
28.89,57.42,2.02,4.42,10.42,9.01,5.87,9.17,Moderate,Brajrajnagar
30.73,71.59,2.07,5.29,6.99,8.85,9.19,10.86,Moderate,Brajrajnagar
39.96,86.42,1.62,6.63,6.33,8.96,7.7,8.98,Moderate,Brajrajnagar
61.88,127.82,1.06,5.49,14.13,9.14,8.05,7.53,Moderate,Brajrajnagar
53.11,115.38,2.12,6.24,6.34,9.07,7.74,11.96,Moderate,Brajrajnagar
54.85,122.37,2.16,4.7,8.46,9.24,8.98,12.45,Moderate,Brajrajnagar
32.62,65.15,1.81,4.62,9.1,8.39,9.41,11.34,Moderate,Brajrajnagar
35.99,73.18,2.11,4.4,12.77,8.87,7.53,12.7,Moderate,Brajrajnagar
41.21,79.3,1.72,3.94,6.08,8.76,11.56,11.98,Moderate,Brajrajnagar
20.53,37.45,2.16,4.78,9.73,8.88,4.48,9.76,Moderate,Brajrajnagar
32.15,60.91,2.17,4.23,11.54,8.79,8.0,13.11,Moderate,Brajrajnagar
24.43,38.28,2.03,4.64,8.4,7.41,2.87,6.55,Moderate,Brajrajnagar
23.14,30.81,2.04,4.89,7.08,7.02,2.01,4.99,Moderate,Brajrajnagar
34.74,89.89,2.15,4.68,11.56,7.22,7.28,13.25,Moderate,Brajrajnagar
29.75,60.55,1.88,3.75,5.35,8.68,13.41,13.24,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
78.08,118.78,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
62.63,141.47,0.6,6.55,12.46,12.66,16.43,21.19,Moderate,Brajrajnagar
38.64,109.84,0.63,5.57,11.79,13.9,12.82,21.22,Moderate,Brajrajnagar
43.3,95.82,0.31,5.48,3.84,14.83,12.63,7.34,Satisfactory,Brajrajnagar
57.49,133.85,0.64,8.23,13.4,16.25,21.67,26.17,Moderate,Brajrajnagar
57.19,135.99,0.7,10.83,16.54,16.39,20.18,28.46,Moderate,Brajrajnagar
58.09,130.12,0.74,13.46,20.33,16.09,22.04,30.93,Moderate,Brajrajnagar
51.52,115.04,0.78,6.49,15.26,14.74,19.48,27.08,Moderate,Brajrajnagar
50.88,132.67,0.87,7.45,13.95,13.49,16.82,23.82,Moderate,Brajrajnagar
57.47,136.14,0.88,4.79,11.63,13.21,11.81,19.06,Moderate,Brajrajnagar
69.64,148.15,0.89,4.75,10.03,12.73,12.57,18.76,Moderate,Brajrajnagar
66.14,118.67,0.97,5.16,6.85,11.92,14.01,17.41,Moderate,Brajrajnagar
70.08,136.96,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
63.24,136.41,0.65,5.09,14.98,9.94,16.09,15.21,Moderate,Brajrajnagar
64.22,129.06,1.13,5.21,14.92,11.69,17.08,25.29,Moderate,Brajrajnagar
54.83,120.83,0.85,8.04,15.09,12.63,17.42,29.92,Moderate,Brajrajnagar
62.64,137.13,0.77,6.07,22.34,12.14,17.11,29.82,Moderate,Brajrajnagar
64.84,137.89,0.81,7.32,19.15,12.04,18.03,32.09,Moderate,Brajrajnagar
75.5,156.39,0.44,10.06,25.04,11.26,19.83,17.9,Moderate,Brajrajnagar
50.72,96.88,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
37.19,73.79,0.0,30.84,21.69,9.16,9.89,0.0,Satisfactory,Brajrajnagar
66.14,121.66,0.57,11.41,16.74,12.05,17.62,18.95,Satisfactory,Brajrajnagar
43.22,88.08,0.6,7.36,22.37,11.58,17.83,27.57,Moderate,Brajrajnagar
38.79,87.3,0.57,5.87,17.32,12.21,16.8,26.71,Satisfactory,Brajrajnagar
64.98,105.72,0.82,32.82,11.35,4.65,18.88,26.24,Moderate,Brajrajnagar
39.99,83.28,0.64,35.13,23.88,3.94,20.77,31.31,Satisfactory,Brajrajnagar
63.03,129.29,1.1,33.37,24.51,3.13,22.53,35.47,Moderate,Brajrajnagar
42.75,81.36,1.19,40.09,18.45,2.86,17.53,27.64,Moderate,Brajrajnagar
28.9,48.32,1.26,36.6,13.58,3.09,12.98,21.25,Satisfactory,Brajrajnagar
34.82,51.35,1.33,30.32,15.66,3.35,16.6,23.74,Satisfactory,Brajrajnagar
76.66,108.79,1.52,24.27,10.8,4.14,22.1,29.92,Moderate,Brajrajnagar
48.57,95.68,1.69,33.43,17.58,3.88,21.2,31.41,Moderate,Brajrajnagar
69.42,125.86,0.87,37.69,22.11,4.62,15.35,27.38,Moderate,Brajrajnagar
61.65,134.25,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
60.24,126.56,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
59.9,127.63,0.87,31.09,12.47,5.34,21.35,28.37,Moderate,Brajrajnagar
55.53,114.45,0.89,34.77,21.69,4.05,12.49,23.91,Moderate,Brajrajnagar
54.18,127.55,0.85,34.02,16.45,4.43,16.08,26.96,Moderate,Brajrajnagar
52.62,99.77,0.89,43.07,20.67,3.77,10.55,21.78,Moderate,Brajrajnagar
69.43,139.05,0.88,19.51,24.04,8.79,14.25,30.81,Moderate,Brajrajnagar
65.97,117.63,0.84,24.26,17.13,8.81,12.51,21.63,Moderate,Brajrajnagar
71.77,144.14,0.5,18.56,12.53,6.7,20.12,30.85,Moderate,Brajrajnagar
52.91,106.4,0.01,23.6,15.17,4.45,13.49,23.33,Moderate,Brajrajnagar
44.57,96.57,0.01,27.01,17.31,4.78,8.78,17.07,Satisfactory,Brajrajnagar
57.83,126.56,0.01,42.22,16.09,4.67,13.07,22.88,Satisfactory,Brajrajnagar
64.57,148.99,0.02,36.5,19.61,5.27,16.9,30.05,Moderate,Brajrajnagar
69.93,153.82,0.01,35.56,26.35,4.27,18.85,32.78,Moderate,Brajrajnagar
53.86,117.98,0.01,40.05,22.37,3.73,13.39,24.22,Moderate,Brajrajnagar
62.05,144.59,0.02,34.47,23.73,4.49,14.81,27.39,Moderate,Brajrajnagar
66.86,156.78,0.02,35.68,22.93,5.32,22.58,37.21,Moderate,Brajrajnagar
70.64,152.08,0.05,34.49,20.87,5.77,18.54,33.35,Moderate,Brajrajnagar
33.53,45.85,0.05,33.81,14.46,4.48,8.7,15.45,Satisfactory,Brajrajnagar
50.29,70.42,0.04,31.36,15.66,3.39,12.95,18.65,Satisfactory,Brajrajnagar
55.53,91.46,0.03,37.23,19.35,2.69,10.38,18.99,Moderate,Brajrajnagar
67.21,113.28,0.01,12.79,18.13,3.47,14.21,13.25,Satisfactory,Brajrajnagar
84.52,144.52,0.0,30.84,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
94.73,128.97,0.0,30.84,21.69,9.16,9.89,0.0,Poor,Brajrajnagar
101.48,143.48,0.0,30.84,21.69,9.16,9.89,0.0,Poor,Brajrajnagar
74.94,100.99,0.03,52.39,20.74,8.69,6.7,7.82,Moderate,Brajrajnagar
48.57,53.24,0.05,45.15,18.0,5.82,7.99,18.45,Satisfactory,Brajrajnagar
48.57,32.15,0.04,32.64,17.88,4.57,9.74,20.37,Satisfactory,Brajrajnagar
48.57,35.92,0.03,26.53,17.94,3.6,18.95,24.29,Good,Brajrajnagar
48.57,32.85,0.01,30.47,12.39,3.1,10.19,14.11,Satisfactory,Brajrajnagar
48.57,40.63,0.01,23.0,8.87,2.56,17.5,8.99,Good,Brajrajnagar
66.18,39.13,0.07,55.49,14.48,5.07,10.16,8.85,Satisfactory,Brajrajnagar
25.66,25.78,0.26,31.53,18.54,3.82,14.65,21.54,Satisfactory,Brajrajnagar
34.62,34.73,0.24,36.27,14.63,2.73,11.74,15.66,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
66.01,149.11,0.3,59.13,2.92,3.99,18.32,20.43,Moderate,Brajrajnagar
52.6,123.23,0.29,64.35,21.69,4.03,9.89,23.52,Moderate,Brajrajnagar
52.58,128.05,0.29,55.02,21.69,3.65,9.89,23.52,Moderate,Brajrajnagar
49.81,118.62,0.28,65.48,21.69,4.26,9.89,23.52,Moderate,Brajrajnagar
61.41,142.43,0.36,30.84,21.69,4.4,9.89,0.0,Moderate,Brajrajnagar
55.82,121.54,0.38,30.84,21.69,5.29,9.89,0.0,Moderate,Brajrajnagar
33.32,75.64,0.39,30.84,21.69,4.31,9.89,0.0,Moderate,Brajrajnagar
27.93,56.84,0.38,30.84,21.69,4.96,9.89,0.0,Satisfactory,Brajrajnagar
38.58,83.38,0.37,30.84,21.69,4.62,9.89,0.0,Satisfactory,Brajrajnagar
32.86,67.04,0.36,30.84,21.69,4.26,9.89,0.0,Satisfactory,Brajrajnagar
42.81,113.41,0.35,30.84,21.69,5.02,9.89,0.0,Moderate,Brajrajnagar
18.0,42.35,0.35,30.84,21.69,4.59,9.89,0.0,Satisfactory,Brajrajnagar
28.56,73.65,0.34,30.84,21.69,4.31,9.89,0.0,Good,Brajrajnagar
36.72,84.46,0.33,30.84,21.69,4.62,9.89,0.0,Satisfactory,Brajrajnagar
35.97,73.55,0.33,30.84,21.69,4.02,9.89,0.0,Satisfactory,Brajrajnagar
53.76,101.91,0.32,30.84,21.69,4.96,9.89,0.0,Satisfactory,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
31.59,106.58,0.39,56.28,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
32.29,74.65,0.38,63.56,21.69,9.16,9.89,0.0,Satisfactory,Brajrajnagar
44.57,102.28,0.38,51.06,21.69,9.16,9.89,0.0,Moderate,Brajrajnagar
79.64,125.28,0.42,51.27,21.69,5.21,9.89,23.52,Moderate,Brajrajnagar
46.31,87.22,0.37,50.88,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
30.4,74.06,0.66,36.01,0.49,7.07,16.55,13.63,Satisfactory,Brajrajnagar
85.7,97.14,0.68,54.66,0.6,6.2,11.44,5.35,Moderate,Brajrajnagar
57.78,97.36,0.57,57.67,0.52,5.93,16.02,15.32,Moderate,Brajrajnagar
63.28,95.86,0.66,58.88,21.69,5.25,9.89,0.0,Satisfactory,Brajrajnagar
31.8,77.28,0.0,37.58,21.69,6.31,9.89,0.0,Moderate,Brajrajnagar
45.07,106.78,0.59,34.99,21.69,5.94,9.89,0.0,Satisfactory,Brajrajnagar
34.71,90.12,0.63,15.55,21.69,6.83,9.89,0.0,Satisfactory,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
29.21,71.31,0.43,21.95,3.37,7.47,3.22,5.65,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Brajrajnagar
13.62,87.4,0.55,45.86,4.28,10.12,8.15,12.15,Moderate,Chandigarh
27.93,95.68,0.79,30.18,4.71,9.36,9.72,14.19,Satisfactory,Chandigarh
34.05,90.68,0.93,17.23,9.83,4.27,16.53,25.86,Satisfactory,Chandigarh
48.57,59.99,0.58,26.81,4.9,14.1,11.03,16.06,Satisfactory,Chandigarh
48.57,65.86,0.9,9.36,2.69,9.26,7.3,9.88,Moderate,Chandigarh
48.57,91.04,0.78,16.77,3.73,10.48,10.35,14.09,Satisfactory,Chandigarh
48.57,64.62,0.49,23.08,3.06,8.71,8.64,4.68,Satisfactory,Chandigarh
48.57,89.94,0.67,40.5,2.63,9.52,6.5,8.91,Moderate,Chandigarh
48.57,97.12,0.75,33.4,2.76,8.71,7.68,10.41,Satisfactory,Chandigarh
48.57,122.52,0.75,34.62,3.08,8.51,7.93,11.04,Moderate,Chandigarh
48.57,125.4,0.7,29.28,3.89,6.02,7.32,11.28,Moderate,Chandigarh
48.57,62.29,0.49,26.61,5.34,7.76,8.23,10.71,Satisfactory,Chandigarh
48.57,65.68,0.6,24.06,4.62,7.55,8.81,10.75,Satisfactory,Chandigarh
48.57,72.54,0.55,31.07,2.62,10.1,7.44,9.98,Satisfactory,Chandigarh
48.57,106.87,0.54,36.46,2.47,9.84,6.47,8.38,Satisfactory,Chandigarh
48.57,119.42,0.64,41.84,2.77,10.68,6.87,9.65,Moderate,Chandigarh
48.57,118.59,0.66,44.79,4.62,11.07,5.99,10.49,Moderate,Chandigarh
38.1,61.67,0.65,26.14,3.3,14.74,7.61,10.9,Satisfactory,Chandigarh
40.41,67.91,0.55,28.6,3.96,9.97,10.52,12.79,Satisfactory,Chandigarh
27.21,62.04,0.53,34.72,7.2,9.63,8.6,10.64,Satisfactory,Chandigarh
29.75,64.56,0.55,21.21,5.64,8.67,10.22,11.21,Satisfactory,Chandigarh
18.35,49.86,0.51,27.24,4.55,8.83,9.53,10.1,Satisfactory,Chandigarh
34.43,89.26,0.66,37.1,4.23,8.71,9.8,10.04,Satisfactory,Chandigarh
33.66,105.3,0.73,21.1,6.56,8.19,10.94,11.8,Moderate,Chandigarh
22.93,73.73,0.79,17.26,6.05,12.05,13.33,10.8,Satisfactory,Chandigarh
16.0,57.51,0.83,24.57,5.25,12.05,18.72,17.25,Satisfactory,Chandigarh
22.41,59.18,0.56,31.23,5.06,13.4,18.75,17.87,Satisfactory,Chandigarh
13.93,49.87,0.5,16.21,3.31,14.95,12.76,7.67,Good,Chandigarh
15.77,44.47,0.54,20.96,5.38,15.9,13.35,13.63,Satisfactory,Chandigarh
29.59,71.0,0.71,19.05,7.86,16.42,10.47,12.9,Satisfactory,Chandigarh
25.9,77.68,0.44,17.33,4.75,15.09,9.62,10.27,Satisfactory,Chandigarh
38.69,82.66,0.49,15.07,4.05,14.44,10.07,10.31,Satisfactory,Chandigarh
53.09,112.6,0.51,17.72,5.0,11.35,8.63,9.58,Satisfactory,Chandigarh
43.67,104.59,0.61,13.96,4.64,12.42,10.14,10.57,Moderate,Chandigarh
53.12,120.09,0.85,16.92,5.73,13.54,17.13,16.77,Moderate,Chandigarh
56.82,121.89,0.74,19.27,6.53,12.52,13.25,13.7,Moderate,Chandigarh
50.45,106.22,0.74,11.03,6.51,10.38,13.64,14.27,Moderate,Chandigarh
58.03,106.62,0.72,26.84,5.64,12.45,13.94,14.67,Moderate,Chandigarh
57.61,112.63,0.71,19.64,4.3,11.66,15.52,14.77,Satisfactory,Chandigarh
74.8,128.72,0.83,19.87,6.28,13.5,13.92,14.43,Moderate,Chandigarh
73.44,135.12,0.95,15.35,6.34,12.4,16.48,16.6,Moderate,Chandigarh
83.96,151.62,1.0,19.99,6.6,10.71,17.66,17.59,Moderate,Chandigarh
80.65,133.85,0.88,22.35,7.57,10.2,16.88,17.78,Moderate,Chandigarh
56.2,108.33,0.61,24.06,5.93,10.23,12.07,12.92,Moderate,Chandigarh
51.84,109.52,0.62,18.3,5.48,11.54,14.08,14.22,Moderate,Chandigarh
53.9,111.12,0.59,18.54,5.4,11.04,10.73,11.43,Moderate,Chandigarh
53.79,117.94,0.54,19.03,5.22,10.41,11.51,11.97,Moderate,Chandigarh
47.72,106.01,0.54,22.98,4.3,9.55,10.27,10.48,Moderate,Chandigarh
46.9,108.1,0.73,16.13,5.96,10.67,18.05,17.37,Moderate,Chandigarh
71.66,130.66,0.91,15.62,7.38,9.69,21.97,21.56,Moderate,Chandigarh
104.11,150.29,0.82,18.17,6.84,10.29,12.26,13.52,Poor,Chandigarh
53.96,115.54,0.54,17.46,6.08,9.81,7.09,9.39,Moderate,Chandigarh
58.85,125.5,1.02,9.64,7.78,11.69,15.47,13.85,Moderate,Chandigarh
46.3,84.99,0.79,7.92,9.68,8.19,15.71,14.7,Satisfactory,Chandigarh
47.33,80.15,0.61,10.68,7.59,10.8,11.26,13.85,Satisfactory,Chandigarh
72.51,131.65,0.85,9.62,7.08,12.45,18.24,15.67,Moderate,Chandigarh
103.38,157.59,0.84,13.19,10.07,9.4,14.31,9.72,Moderate,Chandigarh
113.03,157.15,0.79,11.25,13.33,10.7,10.32,6.5,Poor,Chandigarh
63.35,122.19,0.5,17.52,10.68,8.08,3.11,13.76,Moderate,Chandigarh
42.54,70.69,0.42,17.13,9.85,9.32,3.11,12.88,Satisfactory,Chandigarh
61.85,100.77,0.67,14.66,25.44,9.22,5.34,28.08,Satisfactory,Chandigarh
85.34,154.54,1.07,11.05,21.69,10.57,9.89,23.52,Moderate,Chandigarh
92.71,157.63,1.24,8.42,21.69,11.86,9.89,23.52,Poor,Chandigarh
84.5,144.04,0.93,8.79,21.69,12.07,9.89,23.52,Moderate,Chandigarh
84.1,125.61,0.53,8.15,17.06,9.45,1.32,18.48,Poor,Chandigarh
44.9,76.48,0.45,8.99,18.03,10.79,2.6,20.07,Moderate,Chandigarh
59.05,98.34,0.73,10.13,12.28,10.18,8.75,13.41,Moderate,Chandigarh
78.39,120.04,0.61,11.23,11.11,8.67,11.61,14.88,Moderate,Chandigarh
21.86,53.35,0.4,13.21,14.69,7.97,6.07,12.52,Moderate,Chandigarh
39.0,70.49,0.48,4.84,14.96,10.16,8.42,14.58,Good,Chandigarh
39.25,63.12,0.51,5.81,11.3,9.65,7.44,11.79,Satisfactory,Chandigarh
41.79,77.26,0.53,3.7,10.15,6.58,7.23,11.16,Satisfactory,Chandigarh
61.95,101.09,0.53,4.85,12.21,6.01,4.68,9.97,Satisfactory,Chandigarh
49.36,82.55,0.62,3.93,11.18,5.7,6.34,10.87,Satisfactory,Chandigarh
91.41,119.91,0.66,5.84,14.2,7.77,7.9,13.76,Moderate,Chandigarh
98.48,132.54,0.8,8.29,14.95,8.64,8.48,14.25,Poor,Chandigarh
68.55,119.96,0.8,8.99,11.44,5.95,5.88,10.79,Moderate,Chandigarh
46.06,87.11,0.62,11.38,11.25,6.88,2.7,8.04,Moderate,Chandigarh
41.79,83.61,0.66,8.97,12.09,6.83,6.97,11.87,Satisfactory,Chandigarh
67.27,132.94,0.72,8.48,13.21,6.88,10.35,15.23,Moderate,Chandigarh
35.08,65.55,0.49,9.85,9.79,5.65,3.48,7.92,Satisfactory,Chandigarh
38.86,79.99,0.49,10.21,10.41,6.14,2.22,7.23,Satisfactory,Chandigarh
61.39,131.32,0.58,6.78,14.23,4.76,3.7,10.0,Satisfactory,Chandigarh
77.1,156.58,0.69,6.12,11.78,6.58,12.15,14.9,Moderate,Chandigarh
58.68,99.91,0.77,9.04,12.41,5.62,11.84,16.18,Moderate,Chandigarh
51.15,106.42,0.64,9.66,13.63,8.39,6.6,12.1,Moderate,Chandigarh
37.92,65.35,0.57,6.99,12.04,9.79,10.22,14.32,Satisfactory,Chandigarh
31.92,43.82,0.61,10.9,9.94,7.9,18.41,19.91,Good,Chandigarh
28.35,47.36,0.44,12.51,11.19,5.58,3.41,8.54,Good,Chandigarh
27.82,63.04,0.5,10.61,11.61,6.0,7.97,12.46,Satisfactory,Chandigarh
46.57,108.09,0.76,8.43,15.57,6.55,19.2,23.47,Satisfactory,Chandigarh
63.64,120.83,0.88,7.63,15.63,7.38,18.37,23.05,Moderate,Chandigarh
39.14,73.4,0.69,8.2,9.24,6.7,13.13,15.17,Satisfactory,Chandigarh
46.49,85.04,0.68,9.22,12.03,7.03,12.44,16.45,Satisfactory,Chandigarh
40.07,79.2,0.67,8.12,11.91,6.47,7.15,11.96,Satisfactory,Chandigarh
48.86,90.27,0.75,6.46,10.91,7.18,16.22,18.44,Satisfactory,Chandigarh
58.57,134.0,0.69,8.28,11.8,8.39,18.14,20.29,Moderate,Chandigarh
46.76,96.89,0.78,10.35,11.33,7.99,20.11,22.08,Moderate,Chandigarh
41.75,93.67,0.73,6.54,12.43,7.32,18.17,21.1,Moderate,Chandigarh
29.8,72.37,0.43,12.63,10.72,5.37,1.59,6.48,Satisfactory,Chandigarh
27.35,82.96,0.54,14.54,13.16,5.84,1.26,7.67,Satisfactory,Chandigarh
40.04,89.37,0.64,10.27,17.71,7.53,15.87,21.46,Moderate,Chandigarh
23.83,68.76,0.51,8.83,16.39,7.44,6.6,13.86,Satisfactory,Chandigarh
26.33,65.41,0.46,9.77,11.56,5.88,4.78,9.73,Satisfactory,Chandigarh
33.27,66.36,0.6,7.45,12.56,6.3,4.48,7.49,Satisfactory,Chandigarh
46.01,85.01,0.82,12.24,15.01,7.97,3.21,5.53,Satisfactory,Chandigarh
36.92,82.32,0.57,13.45,12.5,6.96,4.52,10.0,Satisfactory,Chandigarh
45.69,115.3,0.76,10.43,14.34,7.01,17.36,20.79,Satisfactory,Chandigarh
44.5,85.81,0.5,13.06,11.9,7.05,1.37,7.21,Satisfactory,Chandigarh
44.26,93.7,0.71,9.21,13.75,7.71,15.06,18.79,Satisfactory,Chandigarh
56.44,94.22,0.67,10.93,15.27,7.94,9.91,15.03,Satisfactory,Chandigarh
55.99,118.21,0.85,11.89,17.75,8.71,18.39,24.25,Moderate,Chandigarh
54.47,114.12,0.65,19.25,15.96,8.35,3.68,11.31,Moderate,Chandigarh
45.96,94.73,0.59,17.07,14.52,9.29,1.7,8.96,Moderate,Chandigarh
38.65,96.46,0.49,16.15,13.63,8.37,1.54,8.36,Satisfactory,Chandigarh
38.73,92.66,0.56,17.84,14.94,9.09,1.43,8.94,Satisfactory,Chandigarh
44.75,97.01,0.68,12.34,18.43,9.39,10.51,17.9,Satisfactory,Chandigarh
37.34,84.86,0.61,15.63,17.18,8.07,6.64,14.42,Satisfactory,Chandigarh
39.85,114.47,0.66,11.62,17.63,9.85,4.45,12.56,Satisfactory,Chandigarh
40.09,105.55,0.66,10.35,22.32,10.52,3.48,14.23,Moderate,Chandigarh
17.74,36.33,0.58,8.22,19.61,11.11,5.72,14.1,Satisfactory,Chandigarh
28.86,59.53,0.61,15.11,16.27,9.63,9.04,15.75,Good,Chandigarh
26.21,65.46,0.67,15.54,16.68,10.0,11.93,18.18,Satisfactory,Chandigarh
22.11,68.15,0.54,14.02,14.65,10.26,8.68,14.71,Satisfactory,Chandigarh
31.08,78.66,0.65,13.07,17.82,11.05,8.84,16.43,Satisfactory,Chandigarh
55.33,122.12,1.03,10.96,22.96,11.55,20.93,28.95,Moderate,Chandigarh
48.22,112.13,0.79,14.79,19.63,9.13,9.79,18.3,Moderate,Chandigarh
24.21,56.88,0.63,13.73,19.64,8.1,12.13,19.59,Satisfactory,Chandigarh
32.21,75.25,0.72,9.32,19.91,11.08,21.81,27.96,Satisfactory,Chandigarh
35.14,90.3,0.6,12.35,16.91,9.75,9.78,16.8,Satisfactory,Chandigarh
35.6,101.85,0.77,12.72,21.84,10.94,14.24,22.8,Satisfactory,Chandigarh
20.93,64.03,0.52,13.74,21.44,8.94,6.33,16.33,Satisfactory,Chandigarh
13.67,38.03,0.4,11.92,17.43,7.91,4.61,12.82,Good,Chandigarh
13.4,26.33,0.57,5.37,12.2,6.45,18.12,20.48,Good,Chandigarh
21.62,53.89,0.38,15.71,13.26,7.63,1.64,8.13,Good,Chandigarh
29.78,76.2,0.6,12.53,18.13,9.69,7.71,15.51,Satisfactory,Chandigarh
27.87,69.71,0.63,10.97,20.98,8.38,11.05,19.56,Satisfactory,Chandigarh
19.08,38.09,0.54,15.5,19.73,8.23,7.16,15.69,Good,Chandigarh
