PM2.5,PM10,CO,O3,NO2,SO2,NO,NOx,AQI_Bucket,City
51.0,95.68,1.12,42.29,28.3,2.37,3.37,26.07,Moderate,Bengaluru
45.13,95.68,1.06,41.37,26.15,2.4,1.73,22.27,Satisfactory,Bengaluru
38.26,95.68,0.89,43.11,20.74,2.05,1.74,17.48,Satisfactory,Bengaluru
47.1,95.68,1.19,32.67,26.73,2.27,3.11,23.93,Satisfactory,Bengaluru
42.92,95.68,8.22,32.4,32.0,3.72,3.55,27.82,Moderate,Bengaluru
36.44,95.68,1.18,26.35,24.21,1.53,4.58,24.3,Satisfactory,Bengaluru
29.17,95.68,1.15,15.59,22.68,1.37,6.15,22.27,Satisfactory,Bengaluru
31.78,95.68,3.63,17.27,15.26,1.55,3.59,14.53,Moderate,Bengaluru
25.77,95.68,2.63,14.45,23.3,3.37,1.83,16.35,Moderate,Bengaluru
29.89,95.68,1.13,11.56,15.14,2.62,2.14,9.02,Good,Bengaluru
28.56,95.68,1.36,12.65,18.2,2.51,6.9,14.16,Satisfactory,Bengaluru
31.05,95.68,1.34,11.62,20.58,2.79,8.92,16.89,Satisfactory,Bengaluru
43.1,95.68,3.56,19.13,12.07,2.44,4.09,8.88,Satisfactory,Bengaluru
30.36,95.68,1.24,10.93,17.33,2.74,8.04,14.75,Satisfactory,Bengaluru
37.22,95.68,1.21,8.07,13.89,2.01,3.66,9.7,Satisfactory,Bengaluru
31.44,70.46,1.22,17.98,15.85,1.94,3.03,10.27,Satisfactory,Bengaluru
31.4,95.68,0.89,23.72,15.33,1.77,1.92,8.96,Satisfactory,Bengaluru
34.92,95.68,0.89,32.86,10.21,1.72,0.87,5.52,Satisfactory,Bengaluru
12.63,43.64,1.48,41.66,6.81,2.05,1.46,4.75,Satisfactory,Bengaluru
48.94,95.68,1.07,23.3,8.59,2.62,3.47,6.93,Good,Bengaluru
63.69,95.68,1.82,18.98,8.2,2.27,5.05,7.38,Moderate,Bengaluru
28.22,153.3,2.09,34.32,21.5,2.69,5.8,21.78,Satisfactory,Bengaluru
42.42,156.84,1.56,31.35,29.94,2.23,7.25,31.78,Moderate,Bengaluru
42.23,59.94,1.64,34.8,18.86,2.16,2.83,16.26,Satisfactory,Bengaluru
16.03,16.77,1.61,35.48,18.34,2.31,3.81,18.74,Satisfactory,Bengaluru
48.57,8.22,1.6,30.84,16.2,2.49,4.89,20.54,Moderate,Bengaluru
19.32,16.42,1.99,30.84,15.47,2.75,4.57,18.77,Moderate,Bengaluru
21.99,39.86,1.73,9.98,16.44,2.95,7.08,19.51,Moderate,Bengaluru
13.89,31.44,1.72,4.56,12.14,2.5,6.84,15.35,Satisfactory,Bengaluru
16.06,24.35,0.94,30.84,13.13,3.12,4.57,16.2,Satisfactory,Bengaluru
16.97,15.69,0.83,30.84,10.57,2.6,3.07,12.6,Satisfactory,Bengaluru
19.66,36.84,1.35,4.09,16.37,2.83,6.47,20.87,Satisfactory,Bengaluru
20.35,33.97,1.36,7.77,20.64,2.59,7.76,24.75,Satisfactory,Bengaluru
34.39,36.29,2.48,14.63,28.8,3.76,8.38,32.28,Moderate,Bengaluru
43.91,43.65,1.52,14.8,29.33,3.44,11.74,32.78,Satisfactory,Bengaluru
44.14,112.78,2.18,25.57,26.64,4.3,7.05,27.06,Moderate,Bengaluru
44.94,114.34,2.3,29.1,28.1,4.7,8.47,29.37,Moderate,Bengaluru
29.35,75.79,1.55,29.03,21.21,4.55,5.72,21.4,Satisfactory,Bengaluru
15.34,53.7,1.13,8.84,22.22,4.45,8.46,24.6,Satisfactory,Bengaluru
14.18,55.71,1.63,9.89,25.86,5.14,12.9,27.06,Satisfactory,Bengaluru
13.36,33.82,1.7,8.15,24.04,11.07,8.24,17.46,Satisfactory,Bengaluru
19.86,72.72,1.47,9.51,33.56,8.32,11.73,26.85,Satisfactory,Bengaluru
28.35,102.15,2.03,21.38,32.95,6.08,13.06,24.78,Moderate,Bengaluru
25.04,89.26,1.72,26.44,33.02,5.43,9.79,22.96,Moderate,Bengaluru
29.12,95.68,0.89,43.98,25.17,3.1,2.8,13.66,Satisfactory,Bengaluru
41.16,85.25,1.88,27.26,34.42,5.24,10.04,23.91,Satisfactory,Bengaluru
46.33,82.86,1.81,19.1,44.41,5.81,17.24,34.36,Moderate,Bengaluru
48.01,78.58,1.84,6.32,39.78,4.86,16.65,31.61,Satisfactory,Bengaluru
35.48,58.04,1.92,3.36,35.58,5.27,25.04,35.53,Satisfactory,Bengaluru
32.95,79.07,2.07,2.3,41.05,5.94,23.41,36.25,Satisfactory,Bengaluru
50.19,73.43,1.78,2.33,57.62,5.34,18.73,31.41,Satisfactory,Bengaluru
34.57,64.09,1.68,2.16,42.88,4.79,15.68,37.39,Satisfactory,Bengaluru
52.06,56.71,1.33,1.87,27.66,4.38,13.51,21.45,Satisfactory,Bengaluru
39.67,100.76,1.44,1.83,22.28,2.72,5.93,13.92,Satisfactory,Bengaluru
50.47,56.41,1.93,6.68,37.1,3.65,4.71,20.85,Satisfactory,Bengaluru
41.04,62.41,1.55,17.03,40.72,5.21,10.15,26.28,Satisfactory,Bengaluru
56.62,85.88,2.67,17.28,57.36,6.99,24.29,45.46,Moderate,Bengaluru
42.57,78.99,2.08,17.37,49.4,5.34,20.49,39.15,Moderate,Bengaluru
60.44,65.74,1.44,20.05,43.97,5.29,17.24,33.82,Satisfactory,Bengaluru
48.4,72.52,1.18,21.95,53.53,5.5,18.51,39.72,Moderate,Bengaluru
49.54,84.48,1.32,20.0,65.66,5.61,22.95,49.45,Moderate,Bengaluru
49.42,74.68,1.62,24.06,55.38,5.47,20.35,42.2,Satisfactory,Bengaluru
61.58,81.49,1.29,36.04,56.16,5.38,20.86,42.26,Moderate,Bengaluru
68.48,81.97,1.25,40.78,51.22,5.66,17.96,37.33,Moderate,Bengaluru
57.15,63.84,1.2,41.39,42.79,5.44,15.88,31.61,Moderate,Bengaluru
76.35,76.37,1.54,59.62,42.69,5.71,16.45,31.61,Moderate,Bengaluru
85.66,83.91,1.77,59.5,56.3,6.01,22.68,42.44,Moderate,Bengaluru
49.06,73.13,1.58,31.55,54.12,6.39,20.76,40.51,Moderate,Bengaluru
48.16,74.0,0.85,31.0,59.75,6.94,22.45,44.59,Satisfactory,Bengaluru
71.06,74.39,1.49,36.94,61.97,7.22,20.87,44.85,Moderate,Bengaluru
56.4,95.08,0.69,55.96,51.73,7.44,13.8,34.31,Moderate,Bengaluru
53.69,93.92,0.76,34.06,73.09,8.67,26.49,54.77,Satisfactory,Bengaluru
62.35,99.34,0.96,47.62,77.77,9.1,24.56,55.6,Moderate,Bengaluru
64.96,104.62,0.89,50.62,77.07,8.87,18.56,50.81,Moderate,Bengaluru
70.15,105.12,0.85,36.94,79.43,9.41,23.56,56.05,Moderate,Bengaluru
68.22,91.74,0.93,45.98,68.5,14.23,29.68,55.38,Moderate,Bengaluru
68.74,74.3,0.79,23.19,53.25,23.65,42.37,58.6,Moderate,Bengaluru
67.9,62.77,0.66,8.59,51.09,14.17,46.57,60.65,Moderate,Bengaluru
79.8,74.11,0.79,10.66,64.04,14.65,57.18,86.73,Moderate,Bengaluru
76.18,63.19,0.8,14.39,46.46,15.02,38.5,52.1,Moderate,Bengaluru
61.48,53.24,0.78,19.51,39.43,11.53,23.76,62.48,Moderate,Bengaluru
73.5,95.68,1.3,21.45,39.55,4.65,9.37,27.55,Moderate,Bengaluru
70.78,160.0,1.02,24.48,55.91,10.59,11.43,37.72,Moderate,Bengaluru
75.01,172.02,0.84,22.94,70.58,13.99,16.92,49.75,Moderate,Bengaluru
42.84,160.87,0.78,25.71,50.76,17.8,11.69,34.73,Moderate,Bengaluru
77.23,235.32,1.02,22.72,83.2,15.22,35.73,94.37,Moderate,Bengaluru
68.98,149.82,0.78,17.73,110.24,14.5,86.51,147.06,Poor,Bengaluru
73.89,133.08,0.97,20.92,77.38,18.94,95.19,110.35,Poor,Bengaluru
75.45,113.92,0.98,23.09,72.62,24.0,44.25,71.08,Moderate,Bengaluru
78.07,122.54,0.97,17.64,45.06,24.02,43.53,55.6,Moderate,Bengaluru
53.45,62.27,0.93,20.57,34.63,18.54,44.68,50.76,Moderate,Bengaluru
63.58,150.78,1.15,22.0,41.69,13.94,48.29,57.18,Moderate,Bengaluru
57.91,133.63,1.08,11.02,29.72,11.77,33.73,40.25,Moderate,Bengaluru
41.36,92.58,0.99,15.4,35.97,5.66,24.11,35.05,Moderate,Bengaluru
51.7,121.42,1.23,18.12,51.13,7.78,15.35,35.03,Satisfactory,Bengaluru
54.34,108.47,1.04,26.95,45.69,8.68,7.72,28.2,Moderate,Bengaluru
54.33,76.37,1.05,17.6,41.42,8.73,14.67,32.76,Satisfactory,Bengaluru
84.84,50.03,1.16,17.21,36.42,2.96,20.32,34.42,Moderate,Bengaluru
87.02,83.23,1.12,26.32,36.39,3.02,7.3,23.82,Moderate,Bengaluru
71.42,130.22,1.21,23.31,37.09,4.28,8.62,25.13,Moderate,Bengaluru
119.16,218.27,1.32,23.3,48.59,6.07,15.82,36.49,Moderate,Bengaluru
84.45,158.01,1.85,17.17,55.88,6.34,15.81,40.35,Moderate,Bengaluru
76.8,159.14,1.39,15.86,55.92,5.9,17.4,41.2,Moderate,Bengaluru
75.57,193.59,1.9,25.77,62.78,5.54,13.74,41.28,Moderate,Bengaluru
74.6,152.36,1.6,28.21,49.76,5.13,10.79,32.57,Moderate,Bengaluru
72.11,121.86,1.37,31.13,49.34,4.07,9.3,31.63,Moderate,Bengaluru
63.42,169.11,1.81,32.4,45.84,3.74,5.2,25.16,Moderate,Bengaluru
82.78,351.51,3.28,37.66,84.52,2.76,4.31,35.82,Moderate,Bengaluru
75.98,154.26,1.59,31.18,46.99,3.49,3.23,21.56,Moderate,Bengaluru
85.33,223.57,2.19,35.63,59.41,9.71,6.7,30.85,Moderate,Bengaluru
84.32,256.75,2.2,49.77,46.66,14.25,5.88,26.54,Moderate,Bengaluru
91.95,190.47,2.06,58.94,45.44,23.66,5.85,25.01,Poor,Bengaluru
83.66,164.48,1.7,67.3,49.77,5.25,6.15,26.13,Moderate,Bengaluru
85.96,146.45,1.69,63.27,56.54,4.73,8.34,33.17,Moderate,Bengaluru
62.08,113.87,1.46,57.1,43.41,3.14,20.4,39.5,Moderate,Bengaluru
56.57,100.3,1.73,37.83,35.08,4.27,10.84,33.68,Moderate,Bengaluru
42.58,108.68,1.51,31.32,23.5,3.45,9.51,19.24,Satisfactory,Bengaluru
49.6,145.32,1.66,25.02,24.34,4.46,9.96,19.72,Moderate,Bengaluru
54.56,138.17,1.51,29.33,19.86,4.12,10.56,17.74,Moderate,Bengaluru
44.26,146.23,1.51,42.53,26.16,3.9,10.47,20.93,Moderate,Bengaluru
53.12,116.89,1.47,36.37,30.94,3.2,9.46,22.89,Moderate,Bengaluru
57.32,107.54,1.45,49.63,34.98,2.88,10.18,25.44,Moderate,Bengaluru
90.07,127.67,1.57,38.32,32.23,3.26,7.72,22.31,Moderate,Bengaluru
134.69,142.12,1.12,42.23,32.14,2.99,4.88,20.48,Moderate,Bengaluru
110.05,100.07,0.94,59.43,38.67,4.85,11.92,25.42,Moderate,Bengaluru
66.98,100.6,0.73,64.9,37.3,6.91,9.08,25.34,Moderate,Bengaluru
51.96,102.39,0.94,37.26,28.51,5.29,10.53,22.43,Moderate,Bengaluru
36.28,98.29,0.81,30.33,41.88,3.09,12.77,27.18,Satisfactory,Bengaluru
35.63,115.9,0.79,29.08,47.36,3.52,12.59,24.09,Satisfactory,Bengaluru
41.64,144.04,1.01,39.28,30.64,3.16,11.73,23.56,Moderate,Bengaluru
39.21,154.64,0.84,37.68,42.55,3.5,42.33,51.48,Moderate,Bengaluru
42.17,134.78,0.56,31.99,33.44,2.24,19.36,29.43,Moderate,Bengaluru
54.91,148.57,0.58,49.42,31.09,1.91,6.3,18.25,Moderate,Bengaluru
54.04,137.04,0.62,42.21,38.09,2.45,9.52,25.03,Moderate,Bengaluru
55.72,132.73,1.68,38.54,31.96,2.36,5.47,18.66,Moderate,Bengaluru
45.98,120.86,0.77,49.65,22.73,2.12,3.63,12.1,Moderate,Bengaluru
43.69,120.32,0.58,45.07,24.23,2.05,4.16,13.82,Moderate,Bengaluru
44.74,122.4,1.41,49.67,41.83,2.82,10.23,24.9,Moderate,Bengaluru
51.06,150.19,0.97,38.62,47.14,4.02,10.44,30.04,Moderate,Bengaluru
53.1,161.1,1.51,35.52,43.2,3.14,13.13,34.09,Moderate,Bengaluru
60.7,173.24,1.03,40.0,36.11,3.61,13.82,33.16,Moderate,Bengaluru
59.53,163.88,0.86,58.17,26.64,3.0,7.19,19.89,Moderate,Bengaluru
64.29,144.67,0.57,68.09,21.86,2.75,5.68,14.6,Moderate,Bengaluru
67.65,148.74,0.79,77.42,33.09,2.95,6.95,20.19,Moderate,Bengaluru
68.48,144.33,1.28,47.78,36.46,2.93,15.88,25.68,Moderate,Bengaluru
76.33,144.2,1.19,98.66,39.12,2.85,11.08,26.5,Moderate,Bengaluru
72.22,151.36,0.89,39.82,25.76,3.24,11.89,18.7,Moderate,Bengaluru
60.58,194.0,0.96,35.81,18.32,2.89,7.91,15.69,Moderate,Bengaluru
98.29,206.35,1.22,33.32,32.29,2.53,10.49,24.48,Moderate,Bengaluru
239.54,189.8,1.2,30.84,14.6,1.57,3.12,9.98,Poor,Bengaluru
121.43,164.52,0.91,56.77,59.53,2.47,8.95,35.01,Poor,Bengaluru
66.36,190.04,0.98,43.14,62.46,3.93,9.51,37.08,Moderate,Bengaluru
29.73,186.28,0.52,49.68,46.26,2.38,10.09,35.81,Moderate,Bengaluru
34.49,180.42,0.92,46.87,34.43,3.92,7.52,22.68,Moderate,Bengaluru
32.59,183.03,0.9,55.02,28.33,3.22,4.59,14.13,Moderate,Bengaluru
56.05,165.97,2.11,57.03,29.32,5.56,6.3,19.1,Moderate,Bengaluru
63.5,175.45,0.82,89.88,30.19,5.39,4.97,18.63,Moderate,Bengaluru
57.92,157.8,0.86,48.81,35.15,6.06,6.37,22.21,Moderate,Bengaluru
48.28,162.1,0.87,40.43,23.54,3.42,5.17,15.33,Moderate,Bengaluru
42.65,142.17,0.86,35.06,25.51,4.7,5.45,16.91,Moderate,Bengaluru
50.78,156.52,0.82,44.42,32.46,3.72,5.35,21.42,Moderate,Bengaluru
49.33,150.05,0.87,38.74,35.55,4.51,7.72,24.09,Moderate,Bengaluru
51.78,159.41,0.62,34.73,36.29,2.51,10.62,25.48,Moderate,Bengaluru
53.54,157.92,1.0,34.38,26.49,2.97,8.11,18.69,Moderate,Bengaluru
54.8,165.25,0.85,26.66,39.97,4.65,12.49,28.58,Moderate,Bengaluru
49.84,215.52,1.11,29.98,50.15,4.27,19.66,45.68,Moderate,Bengaluru
63.16,254.77,1.18,43.57,52.29,3.67,7.65,24.61,Moderate,Bengaluru
46.24,208.97,1.19,67.46,17.79,3.17,3.14,10.68,Moderate,Bengaluru
34.18,318.02,1.03,58.76,17.37,2.2,3.97,11.52,Moderate,Bengaluru
33.01,152.78,1.13,53.57,38.54,3.61,27.61,32.63,Moderate,Bengaluru
31.3,144.68,1.03,62.4,19.45,2.75,4.2,13.01,Moderate,Bengaluru
31.68,159.23,1.86,58.82,19.05,2.87,4.37,12.52,Moderate,Bengaluru
36.98,177.82,1.25,74.34,14.71,3.1,3.86,9.61,Moderate,Bengaluru
36.88,159.45,0.81,60.73,30.43,5.44,16.58,26.02,Moderate,Bengaluru
35.46,224.24,1.08,109.97,31.64,3.19,9.73,23.58,Moderate,Bengaluru
35.31,196.65,1.07,76.46,18.99,3.9,6.29,14.15,Moderate,Bengaluru
34.85,171.26,1.02,67.25,10.08,3.06,4.84,8.09,Moderate,Bengaluru
36.9,145.98,0.78,77.75,9.89,2.36,3.37,7.11,Moderate,Bengaluru
38.81,158.75,1.37,49.33,16.09,2.74,5.65,11.74,Moderate,Bengaluru
34.65,134.47,1.87,50.77,12.86,2.71,4.35,9.5,Moderate,Bengaluru
31.89,160.06,1.65,62.54,19.53,3.82,4.69,10.82,Moderate,Bengaluru
33.61,168.98,0.64,65.97,13.97,6.92,5.82,11.33,Moderate,Bengaluru
34.83,130.54,0.94,48.47,10.21,4.09,6.28,9.96,Satisfactory,Bengaluru
39.01,107.52,0.98,49.78,19.84,3.9,9.13,18.09,Moderate,Bengaluru
39.53,92.73,2.09,47.44,19.55,4.16,7.26,15.68,Moderate,Bengaluru
37.17,103.22,0.71,47.77,16.25,3.39,6.77,13.99,Satisfactory,Bengaluru
39.88,68.46,0.72,56.94,21.35,3.74,7.67,16.08,Satisfactory,Bengaluru
32.59,56.09,1.53,43.48,22.96,5.23,5.91,15.81,Moderate,Bengaluru
47.42,54.05,0.6,39.29,22.55,5.65,20.84,33.44,Satisfactory,Bengaluru
48.78,58.28,0.67,47.83,23.05,4.34,5.64,16.42,Satisfactory,Bengaluru
46.6,59.08,0.82,53.75,20.19,4.12,9.97,21.66,Satisfactory,Bengaluru
35.86,63.4,0.49,74.38,23.12,4.17,4.47,15.99,Satisfactory,Bengaluru
39.87,63.61,0.62,68.49,28.17,5.62,8.72,18.17,Satisfactory,Bengaluru
40.79,63.42,0.6,46.14,43.48,4.37,6.61,25.98,Satisfactory,Bengaluru
57.96,56.57,0.55,45.77,32.02,4.58,4.08,18.21,Moderate,Bengaluru
46.0,58.14,0.66,40.96,34.28,7.17,13.5,24.08,Satisfactory,Bengaluru
23.99,35.12,1.15,95.21,19.03,4.1,2.85,11.43,Satisfactory,Bengaluru
27.21,44.02,0.69,53.32,34.02,3.15,26.89,34.92,Satisfactory,Bengaluru
26.43,42.02,0.6,52.09,75.84,2.89,69.97,64.74,Moderate,Bengaluru
20.46,34.82,0.6,58.13,26.1,3.66,6.44,15.86,Satisfactory,Bengaluru
32.5,230.2,0.99,50.62,20.91,4.01,5.74,14.43,Satisfactory,Bengaluru
57.81,50.58,0.88,45.59,12.56,3.11,4.39,8.77,Satisfactory,Bengaluru
31.19,54.8,0.67,54.95,14.44,3.77,7.37,13.47,Satisfactory,Bengaluru
34.06,45.82,0.72,70.86,10.89,4.08,5.54,8.46,Satisfactory,Bengaluru
33.05,52.87,0.61,53.86,31.46,2.78,22.08,28.58,Satisfactory,Bengaluru
28.39,46.27,0.46,41.46,11.86,2.94,4.27,9.25,Satisfactory,Bengaluru
27.01,39.39,0.91,22.93,18.35,4.16,6.67,15.54,Good,Bengaluru
36.67,42.55,0.61,20.18,21.65,3.71,5.28,15.22,Satisfactory,Bengaluru
27.51,41.15,0.47,20.14,23.46,5.04,11.01,20.58,Good,Bengaluru
28.47,29.97,0.56,32.59,5.53,4.42,2.66,4.62,Good,Bengaluru
22.27,33.48,0.52,30.79,10.54,3.81,2.09,6.35,Good,Bengaluru
42.52,41.96,0.42,29.76,8.91,4.46,1.96,5.78,Good,Bengaluru
152.94,43.16,1.08,27.96,9.86,3.36,1.41,5.87,Satisfactory,Bengaluru
28.65,52.72,0.78,32.6,11.01,3.91,1.84,6.74,Moderate,Bengaluru
25.75,40.98,0.42,31.86,6.83,4.91,1.55,4.57,Good,Bengaluru
48.57,32.45,0.43,30.84,8.52,5.53,2.12,5.85,Good,Bengaluru
48.57,34.84,0.49,30.84,8.02,7.0,1.87,5.43,Good,Bengaluru
48.57,39.88,0.43,30.84,7.12,5.81,1.78,4.86,Good,Bengaluru
48.57,36.26,0.43,30.84,7.81,4.2,1.82,5.28,Good,Bengaluru
48.57,19.21,0.49,30.84,7.3,2.55,1.69,4.9,Good,Bengaluru
35.98,29.59,0.76,30.84,14.57,4.5,3.03,9.75,Good,Bengaluru
27.6,32.09,0.65,30.84,25.1,4.83,5.0,16.73,Good,Bengaluru
17.15,26.07,0.4,30.84,31.6,4.74,4.41,19.55,Good,Bengaluru
17.71,21.58,0.43,30.84,18.64,2.68,3.79,12.31,Good,Bengaluru
48.57,33.69,0.39,30.84,10.15,1.9,2.59,6.67,Good,Bengaluru
48.57,28.67,0.41,30.84,10.81,2.15,2.41,6.86,Good,Bengaluru
48.57,32.38,0.36,30.84,9.08,2.18,2.18,5.85,Good,Bengaluru
48.57,21.86,0.33,30.84,8.56,1.82,2.14,5.56,Good,Bengaluru
48.57,20.31,0.36,30.84,11.68,1.69,2.6,7.43,Good,Bengaluru
48.57,19.38,0.34,30.84,9.28,2.24,2.25,5.99,Good,Bengaluru
48.57,20.5,0.38,30.84,9.93,2.14,2.23,6.3,Moderate,Bengaluru
48.57,19.97,0.37,30.84,10.05,2.28,2.3,6.41,Good,Bengaluru
48.57,21.74,0.35,30.84,10.14,2.17,2.11,6.31,Good,Bengaluru
48.57,24.12,0.34,30.84,8.84,1.99,2.01,5.6,Good,Bengaluru
48.57,23.79,0.34,30.84,9.8,2.16,2.28,6.27,Good,Bengaluru
48.57,23.6,0.41,30.84,12.82,2.02,2.62,7.99,Good,Bengaluru
48.57,38.42,0.4,30.84,14.43,2.09,2.47,8.67,Good,Bengaluru
48.57,27.07,0.34,30.84,10.93,2.0,2.27,6.81,Good,Bengaluru
33.9,48.51,0.97,14.93,18.94,3.39,5.99,14.16,Good,Bengaluru
31.98,80.7,3.8,9.69,20.46,4.05,7.93,17.06,Moderate,Bengaluru
26.77,105.43,4.02,11.99,15.29,4.64,6.42,10.44,Moderate,Bengaluru
27.61,72.63,2.12,10.92,21.69,4.5,9.28,16.62,Moderate,Bengaluru
28.24,194.62,0.47,30.84,15.81,7.48,6.57,14.49,Satisfactory,Bengaluru
29.83,23.86,0.33,31.87,17.61,1.79,5.48,12.97,Satisfactory,Bengaluru
19.0,15.46,1.61,53.33,16.91,1.9,3.39,9.84,Moderate,Bengaluru
15.04,23.51,5.43,65.62,17.15,1.73,3.91,9.58,Moderate,Bengaluru
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Good,Bengaluru
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Bengaluru
16.54,48.92,3.02,45.27,26.15,2.1,9.12,19.61,Good,Bengaluru
27.23,34.13,3.63,38.45,23.71,1.87,8.54,21.32,Moderate,Bengaluru
115.98,17.1,2.48,39.09,24.19,1.58,8.59,19.33,Moderate,Bengaluru
13.95,48.92,3.55,39.53,20.42,1.86,7.33,16.49,Moderate,Bengaluru
25.0,35.36,5.62,44.86,19.59,1.26,5.42,17.99,Poor,Bengaluru
31.8,9.93,6.28,51.84,15.96,1.1,3.27,10.19,Moderate,Bengaluru
17.36,30.52,7.87,42.29,20.82,1.54,10.96,16.04,Poor,Bengaluru
19.4,112.27,4.04,33.37,23.11,1.86,12.8,19.0,Moderate,Bengaluru
18.36,57.25,2.27,35.67,19.9,2.18,10.01,17.76,Satisfactory,Bengaluru
17.26,42.66,0.42,30.84,13.18,1.77,6.0,13.25,Satisfactory,Bengaluru
15.02,33.56,1.28,30.84,13.05,2.96,3.18,11.82,Moderate,Bengaluru
48.57,49.66,0.57,30.84,18.6,5.22,8.12,16.82,Good,Bengaluru
48.57,51.22,0.46,30.84,15.69,4.04,7.27,14.37,Satisfactory,Bengaluru
8.98,27.9,0.38,30.84,8.98,2.23,3.12,9.0,Good,Bengaluru
48.57,51.32,0.53,30.84,13.36,3.13,3.64,10.15,Good,Bengaluru
48.57,41.88,1.51,30.84,11.15,3.46,3.17,8.45,Satisfactory,Bengaluru
48.57,40.21,0.55,30.84,7.84,1.94,3.27,5.83,Good,Bengaluru
48.57,52.13,0.61,30.84,14.43,2.89,6.23,11.43,Good,Bengaluru
48.57,39.43,1.48,30.84,23.36,2.96,9.54,17.74,Satisfactory,Bengaluru
48.57,33.87,0.69,30.84,33.33,2.8,13.06,25.12,Satisfactory,Bengaluru
48.57,42.24,0.74,30.84,20.74,1.84,10.92,17.38,Satisfactory,Bengaluru
218.17,30.53,2.63,30.84,10.49,3.62,5.39,8.64,Satisfactory,Bengaluru
55.51,25.62,5.8,30.84,10.06,2.87,4.49,10.14,Very Poor,Bengaluru
25.56,29.45,0.46,31.06,12.58,4.45,5.78,10.7,Moderate,Bengaluru
26.7,21.82,0.48,30.84,56.7,2.77,30.59,44.21,Moderate,Bengaluru
20.15,77.75,0.75,30.84,39.62,2.87,19.25,31.59,Moderate,Bengaluru
48.57,56.61,0.51,30.84,20.88,2.31,11.65,17.82,Satisfactory,Bengaluru
12.42,95.68,5.23,30.84,5.22,0.87,6.1,8.97,Moderate,Bengaluru
11.01,112.53,0.64,43.27,29.17,2.96,11.53,20.7,Moderate,Bengaluru
32.56,95.68,1.01,30.84,4.44,1.39,4.66,7.48,Moderate,Bengaluru
22.79,95.68,0.89,30.84,3.0,4.7,6.29,7.66,Good,Bengaluru
17.0,97.59,0.91,30.84,10.29,1.58,10.12,12.98,Good,Bengaluru
22.19,46.72,0.53,30.84,16.14,1.06,11.37,15.42,Satisfactory,Bengaluru
8.74,62.96,0.47,30.84,10.3,1.28,9.58,11.75,Satisfactory,Bengaluru
18.9,138.45,0.83,30.84,30.71,1.86,24.37,28.43,Good,Bengaluru
17.54,69.17,0.58,30.84,30.36,2.44,39.37,20.54,Satisfactory,Bengaluru
20.06,95.02,0.69,30.84,9.27,1.53,6.15,10.25,Good,Bengaluru
19.91,77.41,0.63,30.84,18.42,1.63,8.17,14.77,Satisfactory,Bengaluru
14.66,51.42,0.45,30.84,17.36,1.52,6.68,13.59,Satisfactory,Bengaluru
48.57,34.42,0.61,30.84,12.5,2.85,3.89,8.79,Moderate,Bengaluru
48.57,95.68,0.0,30.84,21.69,9.16,9.89,15.91,Moderate,Bengaluru
48.57,95.68,0.0,30.84,21.69,9.16,9.89,10.86,Moderate,Bengaluru
48.57,38.47,0.01,30.84,12.73,3.96,2.9,13.83,Moderate,Bengaluru
48.57,38.09,0.05,30.84,10.08,4.63,2.87,13.08,Moderate,Bengaluru
48.57,95.68,0.0,30.84,21.69,9.16,9.89,10.95,Moderate,Bengaluru
31.42,60.6,1.37,32.72,14.68,2.3,4.21,7.77,Moderate,Bengaluru
25.09,95.68,45.96,16.55,8.97,1.24,5.21,6.48,Good,Bengaluru
21.94,95.68,47.93,18.87,8.83,1.37,5.07,7.15,Good,Bengaluru
21.57,97.04,3.59,19.82,14.87,1.75,5.63,7.1,Good,Bengaluru
14.38,61.19,3.34,21.54,12.56,2.31,4.9,6.76,Good,Bengaluru
101.09,55.19,0.56,20.49,12.41,3.03,5.23,7.33,Satisfactory,Bengaluru
33.05,83.6,1.59,20.28,16.2,2.63,6.58,5.75,Poor,Bengaluru
39.14,63.13,0.52,21.74,15.46,2.72,4.93,4.7,Satisfactory,Bengaluru
41.43,18.46,0.47,26.26,18.34,2.87,5.95,1.75,Satisfactory,Bengaluru
100.39,13.98,0.49,26.14,21.01,3.66,5.88,1.98,Satisfactory,Bengaluru
56.45,11.73,0.41,28.1,17.24,2.72,4.82,3.35,Satisfactory,Bengaluru
35.4,29.35,0.22,22.79,15.82,2.88,4.85,2.91,Good,Bengaluru
43.43,77.31,0.38,25.25,16.31,3.06,4.74,3.97,Satisfactory,Bengaluru
34.99,73.18,0.41,23.74,17.43,3.13,4.35,2.31,Satisfactory,Bengaluru
15.02,62.79,0.59,26.6,18.74,4.94,3.54,0.59,Satisfactory,Bengaluru
29.31,51.59,0.39,25.06,23.2,3.39,4.63,0.47,Satisfactory,Bengaluru
19.65,66.91,0.55,25.17,22.46,3.66,4.85,2.32,Satisfactory,Bengaluru
6.82,58.75,0.31,34.16,42.15,4.72,49.24,2.75,Good,Bengaluru
27.16,59.6,0.77,28.48,20.93,4.62,4.61,4.15,Good,Bengaluru
27.9,33.7,0.38,21.22,20.47,3.08,5.05,5.14,Satisfactory,Bengaluru
35.17,51.69,0.42,20.34,19.08,3.7,3.61,2.06,Good,Bengaluru
37.57,46.28,0.48,21.4,22.32,3.72,4.82,2.61,Satisfactory,Bengaluru
